OTU;kingdom;phylum;class;order;family;genus;species
OTU_104659;Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;C111;unclassified;unclassified
OTU_104675;Bacteria;TM7;unclassified;unclassified;unclassified;unclassified;unclassified
OTU_10470;Bacteria;Proteobacteria;Deltaproteobacteria;unclassified;unclassified;unclassified;unclassified
OTU_104732;Bacteria;Proteobacteria;Betaproteobacteria;MND1;unclassified;unclassified;unclassified
OTU_10477;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified
OTU_104788;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Haliangiaceae;unclassified;unclassified
OTU_104797;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Micromonosporaceae;Pilimelia;unclassified
OTU_1048;Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;unclassified;unclassified
OTU_10486;Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;unclassified;unclassified;unclassified
OTU_10488;Bacteria;Chloroflexi;Ellin6529;unclassified;unclassified;unclassified;unclassified
OTU_104889;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;Aquicella;unclassified
OTU_1049;Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;unclassified
OTU_10491;Bacteria;Chloroflexi;Anaerolineae;SBR1031;oc28;unclassified;unclassified
OTU_104926;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardiopsaceae;Thermobifida;unclassified
OTU_10498;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified
OTU_105;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;unclassified;unclassified
OTU_105027;Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;EB1017;unclassified;unclassified
OTU_105047;Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;unclassified;unclassified
OTU_10505;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Geobacteraceae;Geobacter;unclassified
OTU_105106;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Micromonosporaceae;unclassified;unclassified
OTU_105118;Bacteria;Acidobacteria;Acidobacteria-6;iii1-15;unclassified;unclassified;unclassified
OTU_105131;Bacteria;Planctomycetes;Phycisphaerae;WD2101;unclassified;unclassified;unclassified
OTU_105140;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;unclassified;unclassified;unclassified
OTU_10515;Bacteria;Acidobacteria;Acidobacteria-6;iii1-15;unclassified;unclassified;unclassified
OTU_105174;Bacteria;Acidobacteria;Acidobacteria-6;iii1-15;RB40;unclassified;unclassified
OTU_1052;Bacteria;Acidobacteria;Acidobacteria-5;unclassified;unclassified;unclassified;unclassified
OTU_105230;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Agromyces;unclassified
OTU_105274;Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;unclassified;unclassified;unclassified
OTU_105276;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Hyphomonadaceae;unclassified;unclassified
OTU_10529;Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Edaphobacter;modestum
OTU_10530;Bacteria;Gemmatimonadetes;Gemmatimonadetes;KD8-87;unclassified;unclassified;unclassified
OTU_105315;Bacteria;Chloroflexi;Anaerolineae;A31;S47;unclassified;unclassified
OTU_105329;Bacteria;Actinobacteria;MB-A2-108;0319-7L14;unclassified;unclassified;unclassified
OTU_105355;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardioidaceae;unclassified;unclassified
OTU_105357;Bacteria;Gemmatimonadetes;Gemm-1;unclassified;unclassified;unclassified;unclassified
OTU_10536;Bacteria;Nitrospirae;Nitrospira;Nitrospirales;0319-6A21;unclassified;unclassified
OTU_10539;Bacteria;Verrucomicrobia;[Spartobacteria];[Chthoniobacterales];[Chthoniobacteraceae];DA101;unclassified
OTU_10542;Bacteria;Acidobacteria;unclassified;unclassified;unclassified;unclassified;unclassified
OTU_105441;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified
OTU_105448;Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;unclassified;unclassified;unclassified
OTU_105471;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Micromonosporaceae;Catellatospora;unclassified
OTU_105475;Bacteria;Firmicutes;Clostridia;unclassified;unclassified;unclassified;unclassified
OTU_1055;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified
OTU_105547;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Rhodoplanes;unclassified
OTU_10555;Bacteria;Verrucomicrobia;[Pedosphaerae];[Pedosphaerales];unclassified;unclassified;unclassified
OTU_105571;Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;unclassified;unclassified;unclassified
OTU_105572;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;unclassified;unclassified;unclassified
OTU_105580;Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;Gaiellaceae;unclassified;unclassified
OTU_10559;Bacteria;Acidobacteria;Acidobacteria-5;unclassified;unclassified;unclassified;unclassified
OTU_105609;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardioidaceae;Actinopolymorpha;unclassified
OTU_105642;Bacteria;Planctomycetes;OM190;CL500-15;unclassified;unclassified;unclassified
OTU_105664;Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;unclassified
OTU_105716;Bacteria;Verrucomicrobia;unclassified;unclassified;unclassified;unclassified;unclassified
OTU_10574;Bacteria;Actinobacteria;OPB41;unclassified;unclassified;unclassified;unclassified
OTU_105757;Bacteria;Acidobacteria;Acidobacteria-6;iii1-15;unclassified;unclassified;unclassified
OTU_10581;Bacteria;Verrucomicrobia;[Pedosphaerae];[Pedosphaerales];Ellin515;unclassified;unclassified
OTU_10584;Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;Gaiellaceae;unclassified;unclassified
OTU_105852;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Propionibacteriaceae;Propionibacterium;acnes
OTU_105853;Bacteria;Acidobacteria;BPC102;MVS-40;unclassified;unclassified;unclassified
OTU_10586;Bacteria;Gemmatimonadetes;Gemm-1;unclassified;unclassified;unclassified;unclassified
OTU_105861;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;unclassified;unclassified
OTU_105868;Bacteria;Cyanobacteria;Chloroplast;Stramenopiles;unclassified;unclassified;unclassified
OTU_10587;Bacteria;TM7;TM7-1;unclassified;unclassified;unclassified;unclassified
OTU_10588;Bacteria;Verrucomicrobia;[Spartobacteria];[Chthoniobacterales];[Chthoniobacteraceae];Candidatus Xiphinematobacter;unclassified
OTU_1059;Bacteria;Armatimonadetes;Chthonomonadetes;SJA-22;unclassified;unclassified;unclassified
OTU_10590;Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;unclassified;unclassified
OTU_105925;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Sinobacteraceae;unclassified;unclassified
OTU_105939;Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;unclassified;unclassified;unclassified
OTU_105940;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;unclassified;unclassified
OTU_105948;Bacteria;Verrucomicrobia;[Spartobacteria];[Chthoniobacterales];[Chthoniobacteraceae];Candidatus Xiphinematobacter;unclassified
OTU_105964;Bacteria;Planctomycetes;Phycisphaerae;WD2101;unclassified;unclassified;unclassified
OTU_105967;Bacteria;Acidobacteria;Holophagae;Holophagales;Holophagaceae;unclassified;unclassified
OTU_105972;Bacteria;Chlorobi;unclassified;unclassified;unclassified;unclassified;unclassified
OTU_105973;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;unclassified;unclassified
OTU_106;Bacteria;Acidobacteria;Acidobacteria-6;iii1-15;unclassified;unclassified;unclassified
OTU_1060;Bacteria;Acidobacteria;Acidobacteria-6;iii1-15;mb2424;unclassified;unclassified
OTU_106032;Bacteria;Planctomycetes;Planctomycetia;Gemmatales;Gemmataceae;Gemmata;unclassified
OTU_106037;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Rhodoplanes;unclassified
OTU_106044;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;unclassified
OTU_106046;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Brucellaceae;Ochrobactrum;unclassified
OTU_10606;Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;unclassified;unclassified;unclassified
OTU_106069;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;Aquicella;unclassified
OTU_106075;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacter;unclassified
OTU_106089;Bacteria;Proteobacteria;Deltaproteobacteria;Spirobacillales;unclassified;unclassified;unclassified
OTU_106094;Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;unclassified;unclassified
OTU_1061;Bacteria;Proteobacteria;Betaproteobacteria;unclassified;unclassified;unclassified;unclassified
OTU_10610;Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;unclassified;unclassified;unclassified
OTU_106126;Bacteria;Proteobacteria;Alphaproteobacteria;unclassified;unclassified;unclassified;unclassified
OTU_10613;Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;unclassified;unclassified
OTU_106132;Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;unclassified
OTU_106152;Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;unclassified;unclassified;unclassified
OTU_10616;Bacteria;Actinobacteria;MB-A2-108;unclassified;unclassified;unclassified;unclassified
OTU_106186;Bacteria;Verrucomicrobia;[Pedosphaerae];[Pedosphaerales];unclassified;unclassified;unclassified
OTU_106189;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;unclassified;unclassified;unclassified
OTU_106213;Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;unclassified
OTU_106218;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Dokdonella;unclassified
OTU_106263;Bacteria;Acidobacteria;Acidobacteria-6;iii1-15;unclassified;unclassified;unclassified
OTU_10627;Bacteria;Verrucomicrobia;[Pedosphaerae];[Pedosphaerales];Ellin515;unclassified;unclassified
OTU_106278;Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;intestinale
OTU_106282;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;unclassified;unclassified
OTU_106287;Bacteria;Elusimicrobia;Elusimicrobia;IIb;unclassified;unclassified;unclassified
OTU_1063;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;unclassified;unclassified
OTU_106306;Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;unclassified
OTU_10631;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;unclassified;unclassified
OTU_106326;Bacteria;Bacteroidetes;[Saprospirae];[Saprospirales];Chitinophagaceae;unclassified;unclassified
OTU_106330;Bacteria;TM7;TM7-1;unclassified;unclassified;unclassified;unclassified
OTU_106348;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified
OTU_106355;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;unclassified;unclassified;unclassified
OTU_106363;Bacteria;Actinobacteria;MB-A2-108;0319-7L14;unclassified;unclassified;unclassified
OTU_106399;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;unclassified;unclassified;unclassified
OTU_106414;Bacteria;Gemmatimonadetes;Gemmatimonadetes;Ellin5290;unclassified;unclassified;unclassified
OTU_106433;Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;FFCH10602;unclassified
OTU_10644;Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;unclassified;unclassified;unclassified
OTU_106463;Bacteria;Acidobacteria;Acidobacteria-6;CCU21;unclassified;unclassified;unclassified
OTU_10647;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;unclassified;unclassified;unclassified
OTU_106474;Bacteria;Acidobacteria;unclassified;unclassified;unclassified;unclassified;unclassified
OTU_106497;Bacteria;Proteobacteria;Alphaproteobacteria;BD7-3;unclassified;unclassified;unclassified
OTU_1065;Bacteria;Acidobacteria;[Chloracidobacteria];PK29;unclassified;unclassified;unclassified
OTU_10650;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;unclassified;unclassified
OTU_10654;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Arenimonas;unclassified
OTU_10657;Bacteria;Acidobacteria;Solibacteres;Solibacterales;unclassified;unclassified;unclassified
OTU_106571;Bacteria;Firmicutes;Clostridia;Clostridiales;Caldicoprobacteraceae;Caldicoprobacter;unclassified
OTU_10658;Bacteria;Proteobacteria;Deltaproteobacteria;NB1-j;NB1-i;unclassified;unclassified
OTU_106592;Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;unclassified;unclassified
OTU_1066;Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophobacteraceae;unclassified;unclassified
OTU_10662;Bacteria;Actinobacteria;MB-A2-108;0319-7L14;unclassified;unclassified;unclassified
OTU_10664;Bacteria;Acidobacteria;Solibacteres;Solibacterales;AKIW659;unclassified;unclassified
OTU_106643;Bacteria;Chloroflexi;Chloroflexi;[Roseiflexales];[Kouleothrixaceae];unclassified;unclassified
OTU_106648;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified
OTU_106653;Bacteria;Verrucomicrobia;[Pedosphaerae];[Pedosphaerales];unclassified;unclassified;unclassified
OTU_106697;Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;unclassified;unclassified
OTU_10671;Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;Gaiellaceae;unclassified;unclassified
OTU_106730;Bacteria;Acidobacteria;Acidobacteria-6;iii1-15;mb2424;unclassified;unclassified
OTU_106758;Bacteria;Proteobacteria;Deltaproteobacteria;MIZ46;unclassified;unclassified;unclassified
OTU_10678;Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;unclassified;unclassified
OTU_106787;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified
OTU_10687;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Sinobacteraceae;unclassified;unclassified
OTU_106885;Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;Gaiellaceae;unclassified;unclassified
OTU_106899;Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;unclassified
OTU_1069;Bacteria;Planctomycetes;Planctomycetia;Gemmatales;Gemmataceae;unclassified;unclassified
OTU_10690;Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Alkaliphilus;unclassified
OTU_10693;Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;Dechloromonas;unclassified
OTU_10694;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Rhodoplanes;unclassified
OTU_106945;Bacteria;TM7;SC3;unclassified;unclassified;unclassified;unclassified
OTU_106950;Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;unclassified
OTU_10696;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;unclassified;unclassified
OTU_10697;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;unclassified;unclassified
OTU_10699;Bacteria;Acidobacteria;[Chloracidobacteria];DS-100;unclassified;unclassified;unclassified
OTU_107;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Sinobacteraceae;unclassified;unclassified
OTU_10700;Bacteria;Nitrospirae;Nitrospira;Nitrospirales;0319-6A21;unclassified;unclassified
OTU_107017;Bacteria;Gemmatimonadetes;Gemm-1;unclassified;unclassified;unclassified;unclassified
OTU_107019;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified
OTU_107084;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;unclassified;unclassified
OTU_107096;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;unclassified;unclassified
OTU_107157;Bacteria;Proteobacteria;Alphaproteobacteria;Ellin329;unclassified;unclassified;unclassified
OTU_107159;Bacteria;Bacteroidetes;[Saprospirae];[Saprospirales];Chitinophagaceae;Chitinophaga;unclassified
OTU_10717;Bacteria;Chlorobi;unclassified;unclassified;unclassified;unclassified;unclassified
OTU_107180;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified
OTU_1072;Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;unclassified;unclassified;unclassified
OTU_10724;Bacteria;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;unclassified;unclassified
OTU_107281;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;unclassified;unclassified
OTU_107282;Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;unclassified;unclassified;unclassified
OTU_107319;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified
OTU_10732;Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophobacteraceae;unclassified;unclassified
OTU_10733;Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;unclassified;unclassified
OTU_107368;Bacteria;OP11;WCHB1-64;unclassified;unclassified;unclassified;unclassified
OTU_107379;Bacteria;Acidobacteria;Acidobacteria-6;CCU21;unclassified;unclassified;unclassified
OTU_107416;Bacteria;Chloroflexi;Anaerolineae;SBR1031;oc28;unclassified;unclassified
OTU_10742;Bacteria;Verrucomicrobia;[Pedosphaerae];[Pedosphaerales];Ellin515;unclassified;unclassified
OTU_107457;Bacteria;OD1;SM2F11;unclassified;unclassified;unclassified;unclassified
OTU_10746;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;unclassified;unclassified
OTU_1075;Bacteria;Gemmatimonadetes;Gemm-5;unclassified;unclassified;unclassified;unclassified
OTU_10750;Bacteria;WS3;PRR-12;Sediment-1;CV106;unclassified;unclassified
OTU_107520;Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Luteolibacter;unclassified
OTU_107557;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptomycetaceae;Streptomyces;unclassified
OTU_10756;Bacteria;Bacteroidetes;[Saprospirae];[Saprospirales];Chitinophagaceae;unclassified;unclassified
OTU_10760;Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;Dechloromonas;unclassified
OTU_107614;Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;[Weeksellaceae];Chryseobacterium;unclassified
OTU_107634;Bacteria;Verrucomicrobia;[Spartobacteria];[Chthoniobacterales];[Chthoniobacteraceae];DA101;unclassified
